Name,Alternate Names,Population,Timezone,Geo_lat,Geo_long,km_to_moscow
Nizhniy Novgorod,"GOJ,Gor'kij,Gor'kiy,Gorkey,Gorki,Gorkii,Gorkij,Gorky,Nijni Novgorod,Nijnii Novgorod,Nischni Nowgorod,Nishni-Nowgorod,Nishnii Nowgorod,Nishnij Nowgorod,Nizhni Novgorod,Nizhnii Novgorod,Nizhnij Novgorod,Nizhniy Novgorod,Nizhny Novgorod,Nizjnij Novgorod,Nizni Novgorod,Niznij Nowgorod,Nižni Novgorod,Nižnij Nowgorod,Nyizsnyij Novgorod,Горький,Нижний Новгород",1259013,3.0,56.32867,44.00205,401.69
Nizhniy Odes,"Nizh.Odes,Nizhnij Odes,Nizhniy Odes,Ниж.Одес,Нижний Одес",11165,3.0,63.64451,54.85598,1298.47
Nizhniy Sayantuy,"Nizhnij Sajantuj,Nizhniy Sayantuy,Nizjnij Sajantuj,Sayantui,Sayantunskoye,Sayantuy,Vakhmistrovo,Нижний Саянтуй",1600,8.0,51.73751,107.51308,4420.2
Nizhniy Tsasuchey,"Nizhnij Casuchej,Nizhniy Tsasuchey,Nizjnij Tsasutsjej,Нижний Цасучей",3278,9.0,50.51667,115.13333,4929.25
Nizhniy Ufaley,"Nizhnij Ufalej,Nizhniy Ufaley,Nizjnij Ufalej,Ufalei,Ufaley,Нижний Уфалей",2818,5.0,55.91528,59.98417,1390.86
Nizhniye Achaluki,"Nizhne-Atsylyk,Nizhnie Achaluki,Nizhniy Atsylyk,Nizhniye Achaluki,Nizjnije Atsjaluki,Нижние Ачалуки",5247,3.0,43.4028,44.75908,1464.74
Nizhniye Sergi,"Nijnie Sergui,Nijnije Sergi,Nijniye Serqi,Nischnije Sergi,Nizhni Sergi,Nizhnie Sergi,Nizhnija Sergi,Nizhnije Sergi,Nizhniye Sergi,Nizjnieje Sergi,Nizjnije Sergi,Niznie Sergi,Niznie Sernki,Niznije Sergi,Niĵnije Sergi,Nižnie Sergi,Nižnije Sergi,nyjny srjy,nyzhnyh srgy,xia xie er ji,Νίζνιε Σέργκι,Нижни Серги,Нижние Серги,Нижні Серги,Нижњије Серги,Ніжнія Сергі,Түбән Сырга,نيجني سرجي,نیژنیه سرگی,下謝爾吉,Нижние Серги",12077,5.0,56.66139,59.30333,1339.47
Nizhniye Vyazovyye,"Nizhne-Vyazovyye,Nizhneye Vyazov'ye,Nizhneye Vyazov’ye,Nizhnie Vjazovye,Nizhniye Vyazovyye,Nizjnije Vjazovye,Нижние Вязовые",8290,3.0,55.79877,48.52476,681.58
Nizhny Lomov,Нижний Ломов,22678,3.0,53.5300905,43.6730217,461.26
Nizhny Novgorod,Нижний Новгород,1250615,3.0,56.3240627,44.0053913,401.83
Nizhny Tagil,"Nizhne-Tagil'skiy,Nizhne-Tagil’skiy,Nizhni Tagil,Nizhnii Tagil,Nizhnij Tagil,Nizhniy Tagil,Nizhny Tagil,Nizjnij Tagil,Niznji Tagil,Nižnji Tagil,Нижний Тагил,Нижний Тагил",381116,5.0,57.91944,59.965,1374.06
Nizhnyaya Irga,"Nizhneigrinskoye,Nizhneirginskoe,Nizhnjaja Irga,Nizhnyaya Irga,Nizhnyaya Irta,Nizjneirginskoje,Нижнеиргинское,Нижняя Ирга",1200,5.0,56.8669,57.422,1223.59
Nizhnyaya Maktama,"Anat Maktama,Nijnaya Maktama,Nijnâya Maktama,Nischnjaja Maktama,Nizhnja Maktama,Nizhnjaja Maktama,Nizhnyaya Maktama,Nizjnjaja Maktama,Nizniaja Maktama,Niznyaya Maktama,Niżniaja Maktama,nyzhnyaya maktama,xia ma ke ta ma,Анат Мактама,Нижня Мактама,Нижняя Мактама,Ніжняя Мактама,Түбән Мактама,Түбән Маҡтама,Նիժնյայա Մակտամա,نیژنیایا ماکتاما,下馬克塔馬",10600,3.0,54.86356,52.4281,940.83
Nizhnyaya Omka,"Nizhne-Omka,Nizhnjaja Omka,Nizhnyaya Omka,Nizhnyaya Omskaya,Нижняя Омка",5246,6.0,55.43375,74.94256,2317.09
Nizhnyaya Poyma,"Nijnaya Poyma,Nijnâya Poyma,Nischnjaja Poima,Nizhnjaja Pojma,Nizhnyaya Poyma,Nizjnjaja Pojma,Niznyaya Poyma,Nyizsnyaja Pojma,nyzhnyaya pwyma,xia bo yi ma,Нижняя Пойма,Ніжняя Пойма,Նիժնյայա Պոյմա,نیژنیایا پویما,ニジニャヤ・ポイマ,下波伊马",9560,7.0,56.1643,97.2065,3592.0
Nizhnyaya Salda,"Nizhnjaja Salda,Nizhnyaya Salda,Nizjnjaja Salda,Salda,Нижняя Салда,Нижняя Салда",17969,5.0,58.0748272,60.7025418,1417.69
Nizhnyaya Tavda,"Nizhnjaja Tavda,Nizhnyaya Tavda,Nizjnjaja Tavda,Tavdinskoe,Tavdinskoye,Нижняя Тавда",6711,5.0,57.67306,66.1725,1742.59
Nizhnyaya Tura,"Anatri Tura,Nijniaia Toura,Nijniaïa Toura,Nijnjaja Tura,Nijnyaya Tura,Nischnjaja Tura,Nizhnaja Tura,Nizhnaya Tura,Nizhniaya Tura,Nizhnja Tura,Nizhnjaja Tura,Nizhnyaya Tura,Nizjnjaja Toera,Nizjnjaja Tura,Nizniagia Toura,Nizniaja Tura,Niznjaja Tura,Niĵnjaja Tura,Niżniaja Tura,Nižnjaja Tura,Nižnjaja Тurа,Nízhniaya Turá,nyjnyaya twra,nyzhnyaya twra,xia tu la,Νίζνιαγια Τουρά,Анатри Турă,Нижня Тура,Нижняя Тура,Нижњаја Тура,Ніжняя Тура,Түбән Түре,نيجنيايا تورا,نیژنیایا تورا,下圖拉,Нижняя Тура",22600,5.0,58.6293,59.8118,1368.18
Nogamerzin-Yurt,"Bratskiy,Bratskoe,Bratskoje,Bratskoye,Lomaz-Jurt,Lomaz-Yurt,NogIamirzin-Jurt,Nogaj-Mirza-Jurt,Nogamerzin-Jurt,Nogamerzin-Yurt,Nogamirzin-Yurt,Nogay-Mirza,Nogay-Mirza-Yurt,Nomaz-Jurt,Nomaz-Yurt,Noġamirzin-Yurt,Братское,Ломаз-Юрт,НогІамирзин-Юрт,Ногай-Мирза-Юрт,Ногамерзин-Юрт,Номаз-Юрт",5053,3.0,43.65361,44.88889,1441.51
Noginsk,"Naginsk,Noghinsk,Nogins'k,Noginsk,Noginska,Noginskas,Nogińsk,Noguinsk,Noqinsk,noginseukeu,noginsuku,nuo jin si ke,nwgnsk,nwgynsk,nwjynsk,Нагінск,Ногинск,Ногинск балһсн,Ногінськ,نوجينسك,نوگنسک,نوگینسک,ノギンスク,諾金斯克,노긴스크",115979,3.0,55.86486,38.44853,53.54
Noginsk-9,"Dubrovo,Noginsk-9,Stromyn',Дуброво,Ногинск-9,Стромынь",10000,3.0,56.06681,38.50013,65.29
Nogir,"Nogir,Ногир",11469,3.0,43.08162,44.6365,1495.8
Nogliki,"NGK,Noglik,Nogliki,Novliki,Ноглики",10098,11.0,51.79917,143.13871,6247.98
Nolinsk,"Molotovsk,Nol'o,Nolinsk,Nolinszk,nuo lin si ke,nwlynsk,Нолинск,Нольо,Нолінск,نولينسك,نولینسک,諾林斯克,Нолинск",10282,3.0,57.5593,49.93332,778.0
Norilsk,"Naryl'sk,Noril's'k,Noril'sk,Noriljsk,Norilsk,Norilska,Norilskas,Norilsko,Norilskoe,Norilszk,Noril’sk,Noriļska,Noriľsk,Norylsk,nolilseukeu,noririsuku,nuo li er si ke,nwrlsk,nwrylsk,nwrylsq,Нарыльск,Норилск,Норильск,Норильськ,Нориљск,נורילסק,نورلسک,نوريلسك,نوریلسک,ノリリスク,諾里爾斯克,노릴스크,Норильск",175301,7.0,69.3489978,88.2009846,2880.56
Norkino,"Norkino,Норкино",0,3.0,56.6682,29.0286,540.32
Novaya Balakhna,"Balachna,Balahna,Balakhna,Balaĥna,Novaya Balakhna,ballaheuna,Балахна,발라흐나",63083,3.0,56.48989,43.60114,379.84
Novaya Bryan’,"Novaja Brjan,Novaja Brjan',Novaya Bryan',Novaya Bryan’,Novo-Bryanskoye,Novoy Bryan,Новая Брянь",4860,8.0,51.71699,108.27014,4464.5
Novaya Chara,"Novaja Chara,Novaja Tsjara,Novaya Chara,Новая Чара",4365,9.0,56.81639,118.29861,4684.16
Novaya Chigla,"Nov.Chigla,Novaja Chigla,Novaya Chigla,Nowo-Tschigla,Нов.Чигла,Новая Чигла",2978,3.0,51.22219,40.47997,538.07
Novaya Derevnya,"Novaja derevnja,Uusikylae,Uusikylä,Новая деревня",20000,3.0,59.98748,30.28682,639.3
Novaya Igirma,"Nov.Igirma,Novaja Igirma,Novaya Igirma,Novaya Igrima,Novo Igirma,Нов.Игирма,Новая Игирма",10681,8.0,57.1334,103.9112,3914.77
Novaya Ladoga,"Novaja Ladoga,Novaya Ladoga,Nowoja-Ladoga,Uusi Laatokka,Новая Ладога,Новая Ладога",9680,3.0,60.10246,32.30191,576.16
Novaya Lyada,"Novaia Liada,Novaja Ljada,Novaya Lada,Novaya Lyada,Novaya Lâda,Novaïa Liada,Nowaja Lada,Nowaja Ljada,nwwaya lyada,xin li ya da,Новая Ляда,Նովայա Լյադա,نووایا لیادا,新利亚达",4851,3.0,52.71309,41.63872,427.13
Novaya Lyalya,"Novaja Ljalja,Novaya Lyalya,Новая Ляля,Новая Ляля",14246,5.0,59.05503,60.59899,1417.03
Novaya Maka,"Ashaga-Maka,Novaja Maka,Novaya Maka,Yanankala,Новая Мака",4545,3.0,41.77173,48.36149,1738.07
Novaya Malykla,"Nov.Malykla,Novaja Malykla,Novaya Malykla,Novomalykla,Нов.Малыкла,Новая Малыкла",3292,4.0,54.2,49.95,804.68
Novaya Mayna,"Novaja Majna,Novaya Mayna,Новая Майна",6448,4.0,54.15,49.75,793.96
Novaya Tavolzhanka,"Nov.Tavolzhanka,Novaja Tavolzhanka,Novaya Tavolzhanka,Novotavolzhanka,Нов.Таволжанка,Новая Таволжанка",5053,3.0,50.35123,36.8298,602.84
Novaya Usman’,"Nov.Usman',Novaja Usman',Novaya Usman',Novaya Usman’,Novo-Usman',Novo-Usman’,Sobakino,Usman,Usman' Sobakino,Usman’ Sobakino,Нов.Усмань,Новая Усмань",22165,3.0,51.6301,39.4128,473.35
Novaya Zaimka,"Nov.Zaimka,Novaja Zaimka,Novaya Zaimka,Novozaimka,Нов.Заимка,Новая Заимка",4202,5.0,56.48571,66.92413,1804.79
Novichikha,"Novichikha,Novitsjikha,Новичиха",4460,7.0,52.204,81.3877,2840.65
Novikovo,"Novikovo,Новиково",1200,7.0,52.62231,85.96392,3100.21
Novki,"Noviki,Novki,Новки",1639,3.0,56.36386,41.08655,225.95
Novo-Nikol’skoye,"Novo-Nikol'skoe,Novo-Nikol'skoye,Novo-Nikol’skoye,Ново-Никольское",1048,3.0,56.56667,37.53333,90.71
Novo-Peredelkino,"Novo-Peredelkino,Peredelkino,Ново-Переделкино",115536,3.0,55.64528,37.33583,21.18
Novo-Talitsy,"Novo-Talicy,Ново-Талицы",8563,3.0,57.00392,40.85936,243.39
Novoagansk,"Novoagans'k,Novoagansk,Novoagansko,Nowoagansk,nwwwaqanzk,xin a gan si ke,Новоаганск,Новоаганськ,Նովոագանսկ,نووواقانزک,新阿甘斯克",9907,5.0,61.9449,76.6625,2308.96
Novoaleksandrovsk,"Novaaljaksandrausk,Novoaleksandrovsk,Novoaleksandrovskaya,Novoalexandrovsk,Nowo Aleksandrowskaja,Nowo-Alexandrowskaja,Nowoaleksandrowsk,Nowoalexandrowsk,nwfwalksndrwfsk,nwwalksandrwfsk,xin ya li shan de luo fu si ke,Новааляксандраўск,Новоалександровск,Новоалександровск балһсн,Яңа Александровск,نوفوالكسندروفسك,نووالکساندروفسک,新亞歷山德羅夫斯克",27610,3.0,45.49745,41.2253,1167.95
Novoalekseyevskaya,"Novoalekseevskaja,Novoaleksejevskaja,Novoalekseyevskaya,Новоалексеевская",3578,3.0,44.81889,40.93389,1238.01
Novoalexandrovsk,Новоалександровск,26759,3.0,45.4932733,41.2153996,1168.26
Novoaltaysk,"Chesnokovka,Chesnokovo,Chesnokovskoye,Novoaltajsk,Novoaltaysk,Nowoaltaisk,noboaltaiseukeu,Новоалтайск,노보알타이스크,Новоалтайск",73134,7.0,53.4119759,83.9311069,2939.89
Novoanninskiy,"Annenskiy,Novaya Annenskaya,Novo-Annenskiy,Novoannenka,Novoannenskaya,Novoanninskij,Novoanninskiy,Новоаннинский",19231,3.0,50.52891,42.6707,671.18
Novoanninsky,Новоаннинский,17911,3.0,50.5296067,42.6666439,670.97
Novoasbest,"Krasnoural'skiy Rudnik,Krasnoural’skiy Rudnik,Novoasbest,Novoazbest,Новоасбест",2394,5.0,57.74225,60.28773,1393.17
Novobataysk,"Novobatajsk,Novobataysk,Новобатайск",5097,3.0,46.89806,39.78194,995.85
Novobelokatay,"Novobelokataj,Novobelokatay,Novyy Belokatay,Новобелокатай",5923,5.0,55.7062,58.9549,1330.87
Novobessergenovka,"Novobessergenevka,Novobessergenovka,Новобессергеневка,Новобессергеновка",3445,3.0,47.18506,38.84759,956.4
Novobeysugskaya,"Beysugskaya,Novobejsugskaja,Novobeysugskaya,Новобейсугская",3601,3.0,45.47195,39.88614,1154.12
Novobirilyussy,"Chepysheva,Chipusheva,Novobiriljussy,Novobirilyussy,Новобирилюссы",4274,7.0,56.9526,90.6807,3189.26
Novobiryusinskiy,"Novobirjusinskij,Novobiryusinskaya,Novobiryusinskiy,Новобирюсинский",4855,8.0,56.9578,97.7076,3583.7
Novoblagodarnoye,"Novoblagodarnoe,Novoblagodarnoje,Novoblagodarnoye,Новоблагодарное",3146,3.0,44.14333,42.875,1343.62
Novobureyskiy,"Nikolayevka,Novoburejskij,Novobureyskiy,Pribrezhnaya,Pristan' Bureya,Pristan’ Bureya,Новобурейский",8550,9.0,49.79695,129.87443,5771.18
Novocheboksarsk,"Cene Shupashkar,Novoceboksarsk,Novocheboksarsk,Novotseboksarsk,Novotsjeboksarsk,Novotšeboksarsk,Novoĉeboksarsk,Novočeboksarsk,Nowotscheboksarsk,nobochebogsaleuseukeu,novuochebokusarusuku,Çĕнĕ Шупашкар,Новочебоксарск,ノヴォチェボクサルスク,노보체복사르스크,Новочебоксарск",128468,3.0,56.11095,47.47755,615.06
Novocheremshansk,"Novocheremshansk,Novotsjeremsjansk,Salavan,Salawan,Stantsiya Salavan,Staryj Salavan,Staryy Salavan,Staryy Salaven,Новочеремшанск,Салаван,Старый Салаван",3294,4.0,54.35714,50.16662,813.12
Novocherkassk,"Novacharkask,Novocerkaska,Novocerkaskas,Novocerkassk,Novocherkas'k,Novocherkask,Novocherkassk,Novocserkasszk,Novotcherkassk,Novotjerkassk,Novotserkassk,Novotsjerkassk,Novotšerkassk,Novoçerkassk,Novoĉerkassk,Novočerkaska,Novočerkaskas,Novočerkassk,Nowoczerkask,Nowotscherkask,Nowotscherkassk,Nowotsjerkassk,nobocheleukaseukeu,novuocherukassuku,nwbwzrqsq,nwfwtshrkask,nwwchrkask,nwwchrkysk,xin qie er ka si ke,Новачаркаск,Новочеркаск,Новочеркасск,Новочеркаськ,נובוצרקסק,نوفوتشركاسك,نووچرکاسک,نووچرکیسک,ნოვოჩერკასკი,ノヴォチェルカッスク,新切爾卡斯克,노보체르카스크,Новочеркасск",169039,3.0,47.411919,40.1042098,943.04
Novochernorechenskiy,"Novochernorechenskij,Novochernorechenskiy,Novochernorechenskoye,Novotsjernoretsjenskij,Новочернореченский",3722,7.0,56.26658,91.09234,3240.2
Novoderevyankovskaya,"Novoderevjankovskaja,Novoderevyankovskaya,Новодеревянковская",6712,3.0,46.32403,38.74693,1051.31
Novodmitriyevskaya,"Novaya Dmitriyevskaya,Novodmitrievskaja,Novodmitrijevskaja,Novodmitriyevskaya,Новодмитриевская",5230,3.0,44.83276,38.87847,1217.44
Novodugino,"Novodugino,Novoduginskaya,Новодугино",3894,3.0,55.63275,34.2963,208.43
Novodvinsk,"Mechkastroy,Navadzvinsk,Novodvinsk,Nowodwinsk,Pervomayskiy,Voroshilovskiy,nobodeubinseukeu,novuodovuinsuku,nwfwdfynsk,nwwwdwynsk,xin de wen si ke,Навадзвінск,Новодвинск,Яңа Двинск,نوفودفينسك,نووودوینسک,ノヴォドヴィンスク,新德文斯克,노보드빈스크,Новодвинск",42900,3.0,64.41638,40.81674,979.32
Novodzhereliyevskaya,"Novaya Dzhereliyevskaya,Novodzherelievskaja,Novodzherelievskaya,Novodzhereliyevskaya,Novodzjerelijevskaja,Novozhareliyevskaya,Новоджерелиевская",5365,3.0,45.77373,38.67227,1112.01
Novogagatli,"Aksay,Novogagatli,Novogagatlinskoe,Novogagatlinskoye,Новогагатли,Новогагатлинское",4619,3.0,43.45677,46.48175,1506.27
Novogireyevo,"Novogireevo,Novogireyevo,Новогиреево",95000,3.0,55.75378,37.81885,12.72
Novogornyy,"Novogornyj,Novogornyy,Новогорный",8132,5.0,55.63,60.7919,1445.87
Novogurovskiy,"Novogurovskij,Novogurovskiy,Новогуровский",3702,3.0,54.46759,37.33661,143.94
Novoivanovskoye,"Novoivanovski,Novoivanovskoe,Novoivanovskoye,nwwwywanwwskwy,xin yi wan nuo fu si ke ye,Новоивановски,Новоивановское,Նովոիվանովսկոե,نووویوانووسکوی,新伊万诺夫斯科耶",5885,3.0,55.70381,37.3651,16.58
Novokayakent,"Novokajakent,Novokayakent,Новокаякент",5991,3.0,42.38653,47.98823,1663.1
Novokhopërsk,"Novokhoperk,Novokhopersk,Novokhopjorsk,Novokhopyorsk,Novokhopërsk,Nowochopersk,Новохоперск,Новохопёрск",7000,3.0,51.0969,41.6252,581.61
Novokhovrino,"Khovrino,Novokhovrino,Novoye Khovrino,Новоховрино",50000,3.0,55.86667,37.5,14.63
Novokizhinginsk,"Novokizhinginsk,Novokizjinginsk,Новокижингинск",2214,8.0,51.6162,109.60265,4546.32
Novokorsunskaya,"Novokorsunskaja,Novokorsunskaya,Новокорсунская",5133,3.0,45.6408,39.14641,1129.42
Novokruchininskiy,"Novaya,Novokruchininskij,Novokruchininskiy,Novokrutsjininskij,Новокручининский",9391,9.0,51.7836,113.77591,4768.5
Novokubansk,"Khutorok,Novakubansk,Novo-Kubanskaya,Novokoubansk,Novokubans'k,Novokubansk,Novokubanskiy,Novokubanskoe,Novokubanskoye,Nowokubansk,Nowokubańsk,nwfwkywbansk,nwwkwbansk,xin ku ban si ke,Новакубанск,Новокубанск,Новокубанск балһсн,Новокубанськ,Яңа Кубанск,نوفوكيوبانسك,نووکوبانسک,新庫班斯克,Новокубанск",36401,3.0,45.117,41.0267,1206.63
Novokuybyshevsk,"Navakujbyshehusk,Novo-Kuybuyshev,Novo-Kuybyshevskiy,Novokoejbysjevsk,Novokouibychevsk,Novokouïbychevsk,Novokuibisevsk,Novokuibiševsk,Novokuibosevsk,Novokuibysevsk,Novokuibysevskas,Novokuibyshevsk,Novokuibyševsk,Novokuibyševskas,Novokuibîșevsk,Novokuibõševsk,Novokujbisevsk,Novokujbisevszk,Novokujbishevs'k,Novokujbishevsk,Novokujbiŝevsk,Novokujbiševsk,Novokujbysevsk,Novokujbyshevsk,Novokujbysjevsk,Novokujbyševsk,Novokuybyshevsk,Novokúibyshevsk,Nowokuibyschewsk,Nowokujbysewsk,Nowokujbyszewsk,Nowokujbyšewsk,nwfwkwybyshfsk,nwwkwybyshfsk,nwwkwyybyshywsk,xin gu bi xue fu si ke,Навакуйбышэўск,Новокуйбишевск,Новокуйбишевськ,Новокуйбышевск,Новокујбишевск,Яңа Куйбышев,نوفوكويبيشفسك,نووکویبیشفسک,نوّوکوئیبیشیوسک,新古比雪夫斯克,Новокуйбышевск",111800,4.0,53.0959,49.9462,849.2
Novokuznetsk,"Cusnezia,Kuvnetsk,Kuznetsk,Kuznetsk-Sibirskiy,NOZ,Navakuzneck,Novokoeznetsk,Novokouznetsk,Novokusnetsk,Novokuznec'k,Novokuzneck,Novokuznecka,Novokuzneckas,Novokuznetk,Novokuznetsk,Novokuznețk,Novokuznjeck,Novokuznyeck,Novokuzněck,Novokuzņecka,Nowokoeznetsk,Nowokusnezk,Nowokuznieck,Nowokuźnieck,Stalinsk,nobokujeunecheukeu,novuokuzunetsuku,nwbwqwznzq,nwfwkwzntsk,nwwkwzntsk,xin ku ci nie ci ke,Νοβοκουζνέτσκ,Навакузнецк,Новокузнетск,Новокузнецк,Новокузнецьк,Новокузњецк,Сталинск,נובוקוזנצק,نوفوكوزنتسك,نووکوزنتسک,نووکوزنٹسک,ノヴォクズネツク,新库兹涅茨克,노보쿠즈네츠크,Новокузнецк",547885,7.0,53.794315,87.2142745,3120.21
Novokuz’minki,"Novokuz'minki,Novokuz’minki,Новокузьминки",50000,3.0,55.71667,37.78333,11.22
Novolabinskaya,"Novolabinskaja,Novolabinskaya,Новолабинская",3733,3.0,45.10956,39.89399,1194.19
Novolakskoye,"Banajaul,Banayaul,Boni-Ehvla,Boni-Evla,Kishen'-Aukh,Kishen’-Aukh,Novolakskoe,Novolakskoje,Novolakskoye,Банайаул,Бони-Эвла,Новолакское",4463,3.0,43.12056,46.48278,1541.09
Novoleushkovskaya,"Novo-Leushkovskoye,Novoleushkovskaja,Novoleushkovskaya,Novoleusjkovskaja,Новолеушковская",6853,3.0,45.9956,39.9921,1097.46
Novolugovoye,"Novaya Lugovaya,Novolugovoe,Novolugovoje,Novolugovoye,Novolugovskoye,Новолуговое",3308,7.0,54.9792,83.1138,2824.56
Novomalorossiyskaya,"Grazhdanskaya,Novomalorossijskaja,Novomalorossiskaya,Novomalorossiyskaya,Novomyshastovskaya,Новомалороссийская",5867,3.0,45.63483,39.89481,1136.24
Novomichurinsk,"Novomichurinsk,Novomikhurinsk,Novomitsjurinsk,Новомичуринск,Новомичуринск",20821,3.0,54.0384,39.7479,234.3
Novomikhaylovskiy,"Novo-Mikhaylovka,Novo-Mikhaylovskaya,Novomikhajlovskij,Novomikhaylovskiy,Novomikhaylovskoye,Новомихайловский",10370,3.0,44.2626,38.8585,1280.62
Novominskaya,"Novominskaja,Novominskaya,Novominskoye,Nowominskaja,Stanitsa-Novominskaya,Новоминская",12049,3.0,46.3163,38.9586,1053.37
Novomoskovsk,"Bobriki,Novamaskousk,Novomoskovs'k,Novomoskovsk,Novomoskovsk i Russland,Novomoskovskas,Nowomoskowsk,Stalinogorsk,Stalinogorsk Pervyy,Stalinogorsk Severnyy,Stalinogorsk Vtoroy,Stalinogorsk Yuzhnyy,nobomoseukobseukeu,novuomosukofusuku,nwfwmwskwfyk,nwwmaskwwsk,nwwwmwskwfsk  rwsyh,xin mo si ke si ke,Бобрики,Новамаскоўск,Новомосковск,Новомосковськ,Сталиногорск,Яңа Мәскәү,نوفوموسكوفيك,نووماسکووسک,نوووموسکوفسک، روسیه,ノヴォモスコフスク,新莫斯科斯克,노보모스콥스크,Новомосковск",131227,3.0,54.0109075,38.2914024,198.39
Novomyshastovskaya,"Novomishastovski,Novomyshastovskaja,Novomyshastovskaya,Novomysjastovskaja,Nowomyschastowskaja,Новомышастовская",9916,3.0,45.19909,38.58272,1175.42
Novonikolayevskiy,"Novo-Nikolayevskaya,Novonikolaevskij,Novonikolajevskij,Novonikolayevskiy,Новониколаевский",10251,3.0,50.9738,42.3649,617.43
Novonikol’sk,"Novo Nikolayevsk,Novonikol'sk,Novonikol'skoye,Novonikolsk,Novonikol’sk,Novonikol’skoye,Новоникольск",4449,10.0,43.85518,131.86257,6353.17
Novonukutskiy,"Novonukutskij,Novonukutskiy,Takhtal-Ongoy,Tatkhal-Ongoy,Новонукутский",3121,8.0,53.7,102.7117,4030.37
Novoomskiy,"Novoomskij,Novoomskiy,Новоомский",4467,6.0,54.84152,73.30174,2236.36
Novoorlovsk,"Novoorlovsk,Новоорловск",2980,9.0,51.07549,114.7261,4868.52
Novoorsk,"Navaorsk,Novoors'k,Novoorsk,Novoorszk,Nowoorsk,Наваорск,Новоорск,Новоорськ,Яңы Орск",11212,5.0,51.381,58.9813,1485.18
Novopavlovka,"Novopavlovka,Новопавловка",4102,9.0,51.21724,109.21305,4549.87
Novopavlovsk,"Navapaulausk,Novopavloskaya,Novopavlovs'k,Novopavlovsk,Novopavlovskaya,Novopavoskaya,Nowopawlowsk,Nowopawłowsk,nwfwbaflwfsk,nwwwpawlwfsk,xin ba fu luo fu si ke,Навапаўлаўск,Новопавловск,Новопавловск балһсн,Новопавловськ,Яңа Павловск,نوفوبافلوفسك,نوووپاولوفسک,新巴甫洛夫斯克,Новопавловск",26556,3.0,43.9617097,43.6342865,1378.94
Novopesterevo,"Novopesterevo,Novopesterovo,Pesterevskoye,Новопестерево",1056,7.0,54.4429,85.7401,3003.35
Novopetrovskoye,"Novopetrovskoe,Novopetrovskoje,Novopetrovskoye,Новопетровское",5184,3.0,55.99278,36.47194,76.19
